X	Y	mean	nr_fire	nr_100km2	gridsize
-168.5	7.5	0	0	0	1228585.91
-168.5	8.5	0	0	0	1225575.926
-168.5	9.5	0	0	0	1222192.619
-168.5	10.5	0	0	0	1218437.02
-168.5	11.5	0	0	0	1214310.274
-168.5	12.5	0	0	0	1209813.637
-168.5	13.5	0	0	0	1204948.479
-168.5	14.5	0	0	0	1199716.282
-168.5	15.5	0	0	0	1194118.639
-168.5	16.5	0	0	0	1188157.257
-168.5	17.5	0	0	0	1181833.95
-167.5	-35.5	0	0	0	1008841.594
-167.5	-34.5	0	0	0	1021246.691
-167.5	-33.5	0	0	0	1033340.707
-167.5	-32.5	0	0	0	1045119.957
-167.5	-31.5	0	0	0	1056580.854
-167.5	-30.5	0	0	0	1067719.906
-167.5	-29.5	0	0	0	1078533.72
-167.5	-28.5	0	0	0	1089019.002
-167.5	-27.5	0	0	0	1099172.558
-167.5	-26.5	0	0	0	1108991.296
-167.5	-25.5	0	0	0	1118472.224
-167.5	-24.5	0	0	0	1127612.455
-167.5	-23.5	0	0	0	1136409.204
-167.5	-22.5	0	0	0	1144859.792
-167.5	-21.5	0	0	0	1152961.644
-167.5	-20.5	0	0	0	1160712.293
-167.5	-19.5	0	0	0	1168109.378
-167.5	-18.5	0	0	0	1175150.645
-167.5	-17.5	0	0	0	1181833.95
-167.5	-16.5	0	0	0	1188157.257
-167.5	-15.5	0	0	0	1194118.639
-167.5	-14.5	0	0	0	1199716.282
-167.5	-13.5	0	0	0	1204948.479
-167.5	-12.5	0	0	0	1209813.637
-167.5	-11.5	0	0	0	1214310.274
-167.5	-10.5	0	0	0	1218437.02
-167.5	-9.5	0	0	0	1222192.619
-167.5	-8.5	0	0	0	1225575.926
-167.5	-7.5	0	0	0	1228585.91
-167.5	-6.5	0	0	0	1231221.655
-167.5	-5.5	0	0	0	1233482.358
-167.5	-4.5	0	0	0	1235367.33
-167.5	-3.5	0	0	0	1236875.997
-167.5	-2.5	0	0	0	1238007.9
-167.5	-1.5	0	0	0	1238762.693
-167.5	-0.5	0	0	0	1239140.147
-167.5	0.5	0	0	0	1239140.147
-167.5	1.5	0	0	0	1238762.693
-167.5	2.5	0	0	0	1238007.9
-167.5	3.5	0	0	0	1236875.997
-167.5	4.5	0	0	0	1235367.33
-167.5	5.5	0	0	0	1233482.358
-167.5	6.5	0	0	0	1231221.655
-167.5	7.5	0	0	0	1228585.91
-167.5	8.5	0	0	0	1225575.926
-167.5	9.5	0	0	0	1222192.619
-167.5	10.5	0	0	0	1218437.02
-167.5	11.5	0	0	0	1214310.274
-167.5	12.5	0	0	0	1209813.637
-167.5	13.5	0	0	0	1204948.479
-167.5	14.5	0	0	0	1199716.282
-167.5	15.5	0	0	0	1194118.639
-167.5	16.5	0	0	0	1188157.257
-167.5	17.5	0	0	0	1181833.95
-166.5	-35.5	0	0	0	1008841.594
-166.5	-34.5	0	0	0	1021246.691
-166.5	-33.5	0	0	0	1033340.707
-166.5	-32.5	0	0	0	1045119.957
-166.5	-31.5	0	0	0	1056580.854
-166.5	-30.5	0	0	0	1067719.906
-166.5	-29.5	0	0	0	1078533.72
-166.5	-28.5	0	0	0	1089019.002
-166.5	-27.5	0	0	0	1099172.558
-166.5	-26.5	0	0	0	1108991.296
-166.5	-25.5	0	0	0	1118472.224
-166.5	-24.5	0	0	0	1127612.455
-166.5	-23.5	0	0	0	1136409.204
-166.5	-22.5	0	0	0	1144859.792
-166.5	-21.5	0	0	0	1152961.644
-166.5	-20.5	0	0	0	1160712.293
-166.5	-19.5	0	0	0	1168109.378
-166.5	-18.5	0	0	0	1175150.645
-166.5	-17.5	0	0	0	1181833.95
-166.5	-16.5	0	0	0	1188157.257
-166.5	-15.5	0	0	0	1194118.639
-166.5	-14.5	0	0	0	1199716.282
-166.5	-13.5	0	0	0	1204948.479
-166.5	-12.5	0	0	0	1209813.637
-166.5	-11.5	0	0	0	1214310.274
-166.5	-10.5	0	0	0	1218437.02
-166.5	-9.5	0	0	0	1222192.619
-166.5	-8.5	0	0	0	1225575.926
-166.5	-7.5	0	0	0	1228585.91
-166.5	-6.5	0	0	0	1231221.655
-166.5	-5.5	0	0	0	1233482.358
-166.5	-4.5	0	0	0	1235367.33
-166.5	-3.5	0	0	0	1236875.997
-166.5	-2.5	0	0	0	1238007.9
-166.5	-1.5	0	0	0	1238762.693
-166.5	-0.5	0	0	0	1239140.147
-166.5	0.5	0	0	0	1239140.147
-166.5	1.5	0	0	0	1238762.693
-166.5	2.5	0	0	0	1238007.9
-166.5	3.5	0	0	0	1236875.997
-166.5	4.5	0	0	0	1235367.33
-166.5	5.5	0	0	0	1233482.358
-166.5	6.5	0	0	0	1231221.655
-166.5	7.5	0	0	0	1228585.91
-166.5	8.5	0	0	0	1225575.926
-166.5	9.5	0	0	0	1222192.619
-166.5	10.5	0	0	0	1218437.02
-166.5	11.5	0	0	0	1214310.274
-166.5	12.5	0	0	0	1209813.637
-166.5	13.5	0	0	0	1204948.479
-166.5	14.5	0	0	0	1199716.282
-166.5	15.5	0	0	0	1194118.639
-166.5	16.5	0	0	0	1188157.257
-166.5	17.5	0	0	0	1181833.95
-165.5	-35.5	0	0	0	1008841.594
-165.5	-34.5	0	0	0	1021246.691
-165.5	-33.5	0	0	0	1033340.707
-165.5	-32.5	0	0	0	1045119.957
-165.5	-31.5	0	0	0	1056580.854
-165.5	-30.5	0	0	0	1067719.906
-165.5	-29.5	0	0	0	1078533.72
-165.5	-28.5	0	0	0	1089019.002
-165.5	-27.5	0	0	0	1099172.558
-165.5	-26.5	0	0	0	1108991.296
-165.5	-25.5	0	0	0	1118472.224
-165.5	-24.5	0	0	0	1127612.455
-165.5	-23.5	0	0	0	1136409.204
-165.5	-22.5	0	0	0	1144859.792
-165.5	-21.5	0	0	0	1152961.644
-165.5	-20.5	0	0	0	1160712.293
-165.5	-19.5	0	0	0	1168109.378
-165.5	-18.5	0	0	0	1175150.645
-165.5	-17.5	0	0	0	1181833.95
-165.5	-16.5	0	0	0	1188157.257
-165.5	-15.5	0	0	0	1194118.639
-165.5	-14.5	0	0	0	1199716.282
-165.5	-13.5	0	0	0	1204948.479
-165.5	-12.5	0	0	0	1209813.637
-165.5	-11.5	0	0	0	1214310.274
-165.5	-10.5	0	0	0	1218437.02
-165.5	-9.5	0	0	0	1222192.619
-165.5	-8.5	0	0	0	1225575.926
-165.5	-7.5	0	0	0	1228585.91
-165.5	-6.5	0	0	0	1231221.655
-165.5	-5.5	0	0	0	1233482.358
-165.5	-4.5	0	0	0	1235367.33
-165.5	-3.5	0	0	0	1236875.997
-165.5	-2.5	0	0	0	1238007.9
-165.5	-1.5	0	0	0	1238762.693
-165.5	-0.5	0	0	0	1239140.147
-165.5	0.5	0	0	0	1239140.147
-165.5	1.5	0	0	0	1238762.693
-165.5	2.5	0	0	0	1238007.9
-165.5	3.5	0	0	0	1236875.997
-165.5	4.5	0	0	0	1235367.33
-165.5	5.5	0	0	0	1233482.358
-165.5	6.5	0	0	0	1231221.655
-165.5	7.5	0	0	0	1228585.91
-165.5	8.5	0	0	0	1225575.926
-165.5	9.5	0	0	0	1222192.619
-165.5	10.5	0	0	0	1218437.02
-165.5	11.5	0	0	0	1214310.274
-165.5	12.5	0	0	0	1209813.637
-165.5	13.5	0	0	0	1204948.479
-165.5	14.5	0	0	0	1199716.282
-165.5	15.5	0	0	0	1194118.639
-165.5	16.5	0	0	0	1188157.257
-165.5	17.5	0	0	0	1181833.95
-164.5	-35.5	0	0	0	1008841.594
-164.5	-34.5	0	0	0	1021246.691
-164.5	-33.5	0	0	0	1033340.707
-164.5	-32.5	0	0	0	1045119.957
-164.5	-31.5	0	0	0	1056580.854
-164.5	-30.5	0	0	0	1067719.906
-164.5	-29.5	0	0	0	1078533.72
-164.5	-28.5	0	0	0	1089019.002
-164.5	-27.5	0	0	0	1099172.558
-164.5	-26.5	0	0	0	1108991.296
-164.5	-25.5	0	0	0	1118472.224
-164.5	-24.5	0	0	0	1127612.455
-164.5	-23.5	0	0	0	1136409.204
-164.5	-22.5	0	0	0	1144859.792
-164.5	-21.5	0	0	0	1152961.644
-164.5	-20.5	0	0	0	1160712.293
-164.5	-19.5	0	0	0	1168109.378
-164.5	-18.5	0	0	0	1175150.645
-164.5	-17.5	0	0	0	1181833.95
-164.5	-16.5	0	0	0	1188157.257
-164.5	-15.5	0	0	0	1194118.639
-164.5	-14.5	0	0	0	1199716.282
-164.5	-13.5	0	0	0	1204948.479
-164.5	-12.5	0	0	0	1209813.637
-164.5	-11.5	0	0	0	1214310.274
-164.5	-10.5	0	0	0	1218437.02
-164.5	-9.5	0	0	0	1222192.619
-164.5	-8.5	0	0	0	1225575.926
-164.5	-7.5	0	0	0	1228585.91
-164.5	-6.5	0	0	0	1231221.655
-164.5	-5.5	0	0	0	1233482.358
-164.5	-4.5	0	0	0	1235367.33
-164.5	-3.5	0	0	0	1236875.997
-164.5	-2.5	0	0	0	1238007.9
-164.5	-1.5	0	0	0	1238762.693
-164.5	-0.5	0	0	0	1239140.147
-164.5	0.5	0	0	0	1239140.147
-164.5	1.5	0	0	0	1238762.693
-164.5	2.5	0	0	0	1238007.9
-164.5	3.5	0	0	0	1236875.997
-164.5	4.5	0	0	0	1235367.33
-164.5	5.5	0	0	0	1233482.358
-164.5	6.5	0	0	0	1231221.655
-164.5	7.5	0	0	0	1228585.91
-164.5	8.5	0	0	0	1225575.926
-164.5	9.5	0	0	0	1222192.619
-164.5	10.5	0	0	0	1218437.02
-164.5	11.5	0	0	0	1214310.274
-164.5	12.5	0	0	0	1209813.637
-164.5	13.5	0	0	0	1204948.479
-164.5	14.5	0	0	0	1199716.282
-164.5	15.5	0	0	0	1194118.639
-164.5	16.5	0	0	0	1188157.257
-164.5	17.5	0	0	0	1181833.95
-163.5	-35.5	0	0	0	1008841.594
-163.5	-34.5	0	0	0	1021246.691
-163.5	-33.5	0	0	0	1033340.707
-163.5	-32.5	0	0	0	1045119.957
-163.5	-31.5	0	0	0	1056580.854
-163.5	-30.5	0	0	0	1067719.906
-163.5	-29.5	0	0	0	1078533.72
-163.5	-28.5	0	0	0	1089019.002
-163.5	-27.5	0	0	0	1099172.558
-163.5	-26.5	0	0	0	1108991.296
-163.5	-25.5	0	0	0	1118472.224
-163.5	-24.5	0	0	0	1127612.455
-163.5	-23.5	0	0	0	1136409.204
-163.5	-22.5	0	0	0	1144859.792
-163.5	-21.5	0	0	0	1152961.644
-163.5	-20.5	0	0	0	1160712.293
-163.5	-19.5	0	0	0	1168109.378
-163.5	-18.5	0	0	0	1175150.645
-163.5	-17.5	0	0	0	1181833.95
-163.5	-16.5	0	0	0	1188157.257
-163.5	-15.5	0	0	0	1194118.639
-163.5	-14.5	0	0	0	1199716.282
-163.5	-13.5	0	0	0	1204948.479
-163.5	-12.5	0	0	0	1209813.637
-163.5	-11.5	0	0	0	1214310.274
-163.5	-10.5	0	0	0	1218437.02
-163.5	-9.5	0	0	0	1222192.619
-163.5	-8.5	0	0	0	1225575.926
-163.5	-7.5	0	0	0	1228585.91
-163.5	-6.5	0	0	0	1231221.655
-163.5	-5.5	0	0	0	1233482.358
-163.5	-4.5	0	0	0	1235367.33
-163.5	-3.5	0	0	0	1236875.997
-163.5	-2.5	0	0	0	1238007.9
-163.5	-1.5	0	0	0	1238762.693
-163.5	-0.5	0	0	0	1239140.147
-163.5	0.5	0	0	0	1239140.147
-163.5	1.5	0	0	0	1238762.693
-163.5	2.5	0	0	0	1238007.9
-163.5	3.5	0	0	0	1236875.997
-163.5	4.5	0	0	0	1235367.33
-163.5	5.5	0	0	0	1233482.358
-163.5	6.5	0	0	0	1231221.655
-163.5	7.5	0	0	0	1228585.91
-163.5	8.5	0	0	0	1225575.926
-163.5	9.5	0	0	0	1222192.619
-163.5	10.5	0	0	0	1218437.02
-163.5	11.5	0	0	0	1214310.274
-163.5	12.5	0	0	0	1209813.637
-163.5	13.5	0	0	0	1204948.479
-163.5	14.5	0	0	0	1199716.282
-163.5	15.5	0	0	0	1194118.639
-163.5	16.5	0	0	0	1188157.257
-163.5	17.5	0	0	0	1181833.95
-162.5	-35.5	0	0	0	1008841.594
-162.5	-34.5	0	0	0	1021246.691
-162.5	-33.5	0	0	0	1033340.707
-162.5	-32.5	0	0	0	1045119.957
-162.5	-31.5	0	0	0	1056580.854
-162.5	-30.5	0	0	0	1067719.906
-162.5	-29.5	0	0	0	1078533.72
-162.5	-28.5	0	0	0	1089019.002
-162.5	-27.5	0	0	0	1099172.558
-162.5	-26.5	0	0	0	1108991.296
-162.5	-25.5	0	0	0	1118472.224
-162.5	-24.5	0	0	0	1127612.455
-162.5	-23.5	0	0	0	1136409.204
-162.5	-22.5	0	0	0	1144859.792
-162.5	-21.5	0	0	0	1152961.644
-162.5	-20.5	0	0	0	1160712.293
-162.5	-19.5	0	0	0	1168109.378
-162.5	-18.5	0	0	0	1175150.645
-162.5	-17.5	0	0	0	1181833.95
-162.5	-16.5	0	0	0	1188157.257
-162.5	-15.5	0	0	0	1194118.639
-162.5	-14.5	0	0	0	1199716.282
-162.5	-13.5	0	0	0	1204948.479
-162.5	-12.5	0	0	0	1209813.637
-162.5	-11.5	0	0	0	1214310.274
-162.5	-10.5	0	0	0	1218437.02
-162.5	-9.5	0	0	0	1222192.619
-162.5	-8.5	0	0	0	1225575.926
-162.5	-7.5	0	0	0	1228585.91
-162.5	-6.5	0	0	0	1231221.655
-162.5	-5.5	0	0	0	1233482.358
-162.5	-4.5	0	0	0	1235367.33
-162.5	-3.5	0	0	0	1236875.997
-162.5	-2.5	0	0	0	1238007.9
-162.5	-1.5	0	0	0	1238762.693
-162.5	-0.5	0	0	0	1239140.147
-162.5	0.5	0	0	0	1239140.147
-162.5	1.5	0	0	0	1238762.693
-162.5	2.5	0	0	0	1238007.9
-162.5	3.5	0	0	0	1236875.997
-162.5	4.5	0	0	0	1235367.33
-162.5	5.5	0	0	0	1233482.358
-162.5	6.5	0	0	0	1231221.655
-162.5	7.5	0	0	0	1228585.91
-162.5	8.5	0	0	0	1225575.926
-162.5	9.5	0	0	0	1222192.619
-162.5	10.5	0	0	0	1218437.02
-162.5	11.5	0	0	0	1214310.274
-162.5	12.5	0	0	0	1209813.637
-162.5	13.5	0	0	0	1204948.479
-162.5	14.5	0	0	0	1199716.282
-162.5	15.5	0	0	0	1194118.639
-162.5	16.5	0	0	0	1188157.257
-162.5	17.5	0	0	0	1181833.95
-161.5	-35.5	0	0	0	1008841.594
-161.5	-34.5	0	0	0	1021246.691
-161.5	-33.5	0	0	0	1033340.707
-161.5	-32.5	0	0	0	1045119.957
-161.5	-31.5	0	0	0	1056580.854
-161.5	-30.5	0	0	0	1067719.906
-161.5	-29.5	0	0	0	1078533.72
-161.5	-28.5	0	0	0	1089019.002
-161.5	-27.5	0	0	0	1099172.558
-161.5	-26.5	0	0	0	1108991.296
-161.5	-25.5	0	0	0	1118472.224
-161.5	-24.5	0	0	0	1127612.455
-161.5	-23.5	0	0	0	1136409.204
-161.5	-22.5	0	0	0	1144859.792
-161.5	-21.5	0	0	0	1152961.644
-161.5	-20.5	0	0	0	1160712.293
-161.5	-19.5	0	0	0	1168109.378
-161.5	-18.5	0	0	0	1175150.645
-161.5	-17.5	0	0	0	1181833.95
-161.5	-16.5	0	0	0	1188157.257
-161.5	-15.5	0	0	0	1194118.639
-161.5	-14.5	0	0	0	1199716.282
-161.5	-13.5	0	0	0	1204948.479
-161.5	-12.5	0	0	0	1209813.637
-161.5	-11.5	0	0	0	1214310.274
-161.5	-10.5	0	0	0	1218437.02
-161.5	-9.5	0	0	0	1222192.619
-161.5	-8.5	0	0	0	1225575.926
-161.5	-7.5	0	0	0	1228585.91
-161.5	-6.5	0	0	0	1231221.655
-161.5	-5.5	0	0	0	1233482.358
-161.5	-4.5	0	0	0	1235367.33
-161.5	-3.5	0	0	0	1236875.997
-161.5	-2.5	0	0	0	1238007.9
-161.5	-1.5	0	0	0	1238762.693
-161.5	-0.5	0	0	0	1239140.147
-161.5	0.5	0	0	0	1239140.147
-161.5	1.5	0	0	0	1238762.693
-161.5	2.5	0	0	0	1238007.9
-161.5	3.5	0	0	0	1236875.997
-161.5	4.5	0	0	0	1235367.33
-161.5	5.5	0	0	0	1233482.358
-161.5	6.5	0	0	0	1231221.655
-161.5	7.5	0	0	0	1228585.91
-161.5	8.5	0	0	0	1225575.926
-161.5	9.5	0	0	0	1222192.619
-161.5	10.5	0	0	0	1218437.02
-161.5	11.5	0	0	0	1214310.274
-161.5	12.5	0	0	0	1209813.637
-161.5	13.5	0	0	0	1204948.479
-161.5	14.5	0	0	0	1199716.282
-161.5	15.5	0	0	0	1194118.639
-161.5	16.5	0	0	0	1188157.257
-161.5	17.5	0	0	0	1181833.95
-160.5	-35.5	0	0	0	1008841.594
-160.5	-34.5	0	0	0	1021246.691
-160.5	-33.5	0	0	0	1033340.707
-160.5	-32.5	0	0	0	1045119.957
-160.5	-31.5	0	0	0	1056580.854
-160.5	-30.5	0	0	0	1067719.906
-160.5	-29.5	0	0	0	1078533.72
-160.5	-28.5	0	0	0	1089019.002
-160.5	-27.5	0	0	0	1099172.558
-160.5	-26.5	0	0	0	1108991.296
-160.5	-25.5	0	0	0	1118472.224
-160.5	-24.5	0	0	0	1127612.455
-160.5	-23.5	0	0	0	1136409.204
-160.5	-22.5	0	0	0	1144859.792
-160.5	-21.5	0	0	0	1152961.644
-160.5	-20.5	0	0	0	1160712.293
-160.5	-19.5	0	0	0	1168109.378
-160.5	-18.5	0	0	0	1175150.645
-160.5	-17.5	0	0	0	1181833.95
-160.5	-16.5	0	0	0	1188157.257
-160.5	-15.5	0	0	0	1194118.639
-160.5	-14.5	0	0	0	1199716.282
-160.5	-13.5	0	0	0	1204948.479
-160.5	-12.5	0	0	0	1209813.637
-160.5	-11.5	0	0	0	1214310.274
-160.5	-10.5	0	0	0	1218437.02
-160.5	-9.5	0	0	0	1222192.619
-160.5	-8.5	0	0	0	1225575.926
-160.5	-7.5	0	0	0	1228585.91
-160.5	-6.5	0	0	0	1231221.655
-160.5	-5.5	0	0	0	1233482.358
-160.5	-4.5	0	0	0	1235367.33
-160.5	-3.5	0	0	0	1236875.997
-160.5	-2.5	0	0	0	1238007.9
-160.5	-1.5	0	0	0	1238762.693
-160.5	-0.5	0	0	0	1239140.147
-160.5	0.5	0	0	0	1239140.147
-160.5	1.5	0	0	0	1238762.693
-160.5	2.5	0	0	0	1238007.9
-160.5	3.5	0	0	0	1236875.997
-160.5	4.5	0	0	0	1235367.33
-160.5	5.5	0	0	0	1233482.358
-160.5	6.5	0	0	0	1231221.655
-160.5	7.5	0	0	0	1228585.91
-160.5	8.5	0	0	0	1225575.926
-160.5	9.5	0	0	0	1222192.619
-160.5	10.5	0	0	0	1218437.02
-160.5	11.5	0	0	0	1214310.274
-160.5	12.5	0	0	0	1209813.637
-160.5	13.5	0	0	0	1204948.479
-160.5	14.5	0	0	0	1199716.282
-160.5	15.5	0	0	0	1194118.639
-160.5	16.5	0	0	0	1188157.257
-160.5	17.5	0	0	0	1181833.95
-159.5	-35.5	0	0	0	1008841.594
-159.5	-34.5	0	0	0	1021246.691
-159.5	-33.5	0	0	0	1033340.707
-159.5	-32.5	0	0	0	1045119.957
-159.5	-31.5	0	0	0	1056580.854
-159.5	-30.5	0	0	0	1067719.906
-159.5	-29.5	0	0	0	1078533.72
-159.5	-28.5	0	0	0	1089019.002
-159.5	-27.5	0	0	0	1099172.558
-159.5	-26.5	0	0	0	1108991.296
-159.5	-25.5	0	0	0	1118472.224
-159.5	-24.5	0	0	0	1127612.455
-159.5	-23.5	0	0	0	1136409.204
-159.5	-22.5	0	0	0	1144859.792
-159.5	-21.5	0	0	0	1152961.644
-159.5	-20.5	0	0	0	1160712.293
-159.5	-19.5	0	0	0	1168109.378
-159.5	-18.5	0	0	0	1175150.645
-159.5	-17.5	0	0	0	1181833.95
-159.5	-16.5	0	0	0	1188157.257
-159.5	-15.5	0	0	0	1194118.639
-159.5	-14.5	0	0	0	1199716.282
-159.5	-13.5	0	0	0	1204948.479
-159.5	-12.5	0	0	0	1209813.637
-159.5	-11.5	0	0	0	1214310.274
-159.5	-10.5	0	0	0	1218437.02
-159.5	-9.5	0	0	0	1222192.619
-159.5	-8.5	0	0	0	1225575.926
-159.5	-7.5	0	0	0	1228585.91
-159.5	-6.5	0	0	0	1231221.655
-159.5	-5.5	0	0	0	1233482.358
-159.5	-4.5	0	0	0	1235367.33
-159.5	-3.5	0	0	0	1236875.997
-159.5	-2.5	0	0	0	1238007.9
-159.5	-1.5	0	0	0	1238762.693
-159.5	-0.5	0	0	0	1239140.147
-159.5	0.5	0	0	0	1239140.147
-159.5	1.5	0	0	0	1238762.693
-159.5	2.5	0	0	0	1238007.9
-159.5	3.5	0	0	0	1236875.997
-159.5	4.5	0	0	0	1235367.33
-159.5	5.5	0	0	0	1233482.358
-159.5	6.5	0	0	0	1231221.655
-159.5	7.5	0	0	0	1228585.91
-159.5	8.5	0	0	0	1225575.926
-159.5	9.5	0	0	0	1222192.619
-159.5	10.5	0	0	0	1218437.02
-159.5	11.5	0	0	0	1214310.274
-159.5	12.5	0	0	0	1209813.637
-159.5	13.5	0	0	0	1204948.479
-159.5	14.5	0	0	0	1199716.282
-159.5	15.5	0	0	0	1194118.639
-159.5	16.5	0	0	0	1188157.257
-159.5	17.5	0	0	0	1181833.95
-158.5	-35.5	0	0	0	1008841.594
-158.5	-34.5	0	0	0	1021246.691
-158.5	-33.5	0	0	0	1033340.707
-158.5	-32.5	0	0	0	1045119.957
-158.5	-31.5	0	0	0	1056580.854
-158.5	-30.5	0	0	0	1067719.906
-158.5	-29.5	0	0	0	1078533.72
-158.5	-28.5	0	0	0	1089019.002
-158.5	-27.5	0	0	0	1099172.558
-158.5	-26.5	0	0	0	1108991.296
-158.5	-25.5	0	0	0	1118472.224
-158.5	-24.5	0	0	0	1127612.455
-158.5	-23.5	0	0	0	1136409.204
-158.5	-22.5	0	0	0	1144859.792
-158.5	-21.5	0	0	0	1152961.644
-158.5	-20.5	0	0	0	1160712.293
-158.5	-19.5	0	0	0	1168109.378
-158.5	-18.5	0	0	0	1175150.645
-158.5	-17.5	0	0	0	1181833.95
-158.5	-16.5	0	0	0	1188157.257
-158.5	-15.5	0	0	0	1194118.639
-158.5	-14.5	0	0	0	1199716.282
-158.5	-13.5	0	0	0	1204948.479
-158.5	-12.5	0	0	0	1209813.637
-158.5	-11.5	0	0	0	1214310.274
-158.5	-10.5	0	0	0	1218437.02
-158.5	-9.5	0	0	0	1222192.619
-158.5	-8.5	0	0	0	1225575.926
-158.5	-7.5	0	0	0	1228585.91
-158.5	-6.5	0	0	0	1231221.655
-158.5	-5.5	0	0	0	1233482.358
-158.5	-4.5	0	0	0	1235367.33
-158.5	-3.5	0	0	0	1236875.997
-158.5	-2.5	0	0	0	1238007.9
-158.5	-1.5	0	0	0	1238762.693
-158.5	-0.5	0	0	0	1239140.147
-158.5	0.5	0	0	0	1239140.147
-158.5	1.5	0	0	0	1238762.693
-158.5	2.5	0	0	0	1238007.9
-158.5	3.5	0	0	0	1236875.997
-158.5	4.5	0	0	0	1235367.33
-158.5	5.5	0	0	0	1233482.358
-158.5	6.5	0	0	0	1231221.655
-158.5	7.5	0	0	0	1228585.91
-158.5	8.5	0	0	0	1225575.926
-158.5	9.5	0	0	0	1222192.619
-158.5	10.5	0	0	0	1218437.02
-158.5	11.5	0	0	0	1214310.274
-158.5	12.5	0	0	0	1209813.637
-158.5	13.5	0	0	0	1204948.479
-158.5	14.5	0	0	0	1199716.282
-158.5	15.5	0	0	0	1194118.639
-158.5	16.5	0	0	0	1188157.257
-158.5	17.5	0	0	0	1181833.95
-157.5	-35.5	0	0	0	1008841.594
-157.5	-34.5	0	0	0	1021246.691
-157.5	-33.5	0	0	0	1033340.707
-157.5	-32.5	0	0	0	1045119.957
-157.5	-31.5	0	0	0	1056580.854
-157.5	-30.5	0	0	0	1067719.906
-157.5	-29.5	0	0	0	1078533.72
-157.5	-28.5	0	0	0	1089019.002
-157.5	-27.5	0	0	0	1099172.558
-157.5	-26.5	0	0	0	1108991.296
-157.5	-25.5	0	0	0	1118472.224
-157.5	-24.5	0	0	0	1127612.455
-157.5	-23.5	0	0	0	1136409.204
-157.5	-22.5	0	0	0	1144859.792
-157.5	-21.5	0	0	0	1152961.644
-157.5	-20.5	0	0	0	1160712.293
-157.5	-19.5	0	0	0	1168109.378
-157.5	-18.5	0	0	0	1175150.645
-157.5	-17.5	0	0	0	1181833.95
-157.5	-16.5	0	0	0	1188157.257
-157.5	-15.5	0	0	0	1194118.639
-157.5	-14.5	0	0	0	1199716.282
-157.5	-13.5	0	0	0	1204948.479
-157.5	-12.5	0	0	0	1209813.637
-157.5	-11.5	0	0	0	1214310.274
-157.5	-10.5	0	0	0	1218437.02
-157.5	-9.5	0	0	0	1222192.619
-157.5	-8.5	0	0	0	1225575.926
-157.5	-7.5	0	0	0	1228585.91
-157.5	-6.5	0	0	0	1231221.655
-157.5	-5.5	0	0	0	1233482.358
-157.5	-4.5	0	0	0	1235367.33
-157.5	-3.5	0	0	0	1236875.997
-157.5	-2.5	0	0	0	1238007.9
-157.5	-1.5	0	0	0	1238762.693
-157.5	-0.5	0	0	0	1239140.147
-157.5	0.5	0	0	0	1239140.147
-157.5	1.5	0	0	0	1238762.693
-157.5	2.5	0	0	0	1238007.9
-157.5	3.5	0	0	0	1236875.997
-157.5	4.5	0	0	0	1235367.33
-157.5	5.5	0	0	0	1233482.358
-157.5	6.5	0	0	0	1231221.655
-157.5	7.5	0	0	0	1228585.91
-157.5	8.5	0	0	0	1225575.926
-157.5	9.5	0	0	0	1222192.619
-157.5	10.5	0	0	0	1218437.02
-157.5	11.5	0	0	0	1214310.274
-157.5	12.5	0	0	0	1209813.637
-157.5	13.5	0	0	0	1204948.479
-157.5	14.5	0	0	0	1199716.282
-157.5	15.5	0	0	0	1194118.639
-157.5	16.5	0	0	0	1188157.257
-157.5	17.5	0	0	0	1181833.95
-156.5	-35.5	0	0	0	1008841.594
-156.5	-34.5	0	0	0	1021246.691
-156.5	-33.5	0	0	0	1033340.707
-156.5	-32.5	0	0	0	1045119.957
-156.5	-31.5	0	0	0	1056580.854
-156.5	-30.5	0	0	0	1067719.906
-156.5	-29.5	0	0	0	1078533.72
-156.5	-28.5	0	0	0	1089019.002
-156.5	-27.5	0	0	0	1099172.558
-156.5	-26.5	0	0	0	1108991.296
-156.5	-25.5	0	0	0	1118472.224
-156.5	-24.5	0	0	0	1127612.455
-156.5	-23.5	0	0	0	1136409.204
-156.5	-22.5	0	0	0	1144859.792
-156.5	-21.5	0	0	0	1152961.644
-156.5	-20.5	0	0	0	1160712.293
-156.5	-19.5	0	0	0	1168109.378
-156.5	-18.5	0	0	0	1175150.645
-156.5	-17.5	0	0	0	1181833.95
-156.5	-16.5	0	0	0	1188157.257
-156.5	-15.5	0	0	0	1194118.639
-156.5	-14.5	0	0	0	1199716.282
-156.5	-13.5	0	0	0	1204948.479
-156.5	-12.5	0	0	0	1209813.637
-156.5	-11.5	0	0	0	1214310.274
-156.5	-10.5	0	0	0	1218437.02
-156.5	-9.5	0	0	0	1222192.619
-156.5	-8.5	0	0	0	1225575.926
-156.5	-7.5	0	0	0	1228585.91
-156.5	-6.5	0	0	0	1231221.655
-156.5	-5.5	0	0	0	1233482.358
-156.5	-4.5	0	0	0	1235367.33
-156.5	-3.5	0	0	0	1236875.997
-156.5	-2.5	0	0	0	1238007.9
-156.5	-1.5	0	0	0	1238762.693
-156.5	-0.5	0	0	0	1239140.147
-156.5	0.5	0	0	0	1239140.147
-156.5	1.5	0	0	0	1238762.693
-156.5	2.5	0	0	0	1238007.9
